id,trait,model,chr,position,mean_marker_variance,population,method,study,interval_left,interval_right,count,model_count,study_count,trait_count,method_count,population_count
437+438,UMFM,all-years+2011,10,36.9300375,13.587736023099751,cnj02,stepwiseqtl,self,36.610037,37.250038,2,2,1,1,1,1
346,UNP,all-years,1,58.490048,13.5532419111126,cnj02,stepwiseqtl,self,56.220046,60.76005,1,1,1,1,1,1
356,UNS,2012,7,42.9000525,13.5218115966209,cnj02,stepwiseqtl,self,38.260048,47.540057,1,1,1,1,1,1
234+235,UBM,all-years+2013,10,47.875051,13.43071274714725,cnj02,stepwiseqtl,self,45.750048,50.000054,2,2,1,1,1,1
294+295,UKTO,2012+2011,4,28.415031499999998,13.40078980522565,cnj02,stepwiseqtl,self,28.130031,28.700032,2,2,1,1,1,1
405,TA,2011,12,71.7600545,13.3990221030906,cnj02,stepwiseqtl,self,67.750051,75.770058,1,1,1,1,1,1
283,UKLvW,2013,9,88.31508099999999,13.3976562721021,cnj02,stepwiseqtl,self,87.340079,89.290083,1,1,1,1,1,1
219,BBITBM,all-years,2,57.4150635,13.3615621575457,cnj02,stepwiseqtl,self,56.670061,58.160066,1,1,1,1,1,1
404,TA,2012,7,12.105015,13.3593204169732,cnj02,stepwiseqtl,self,9.900012,14.310018,1,1,1,1,1,1
430+431,ULvW,all-years+2013,10,61.9550625,13.280354280707,cnj02,stepwiseqtl,self,61.460062,62.450063,2,2,1,1,1,1
227,UBBL,2011,5,47.715033500000004,13.2367964142775,cnj02,stepwiseqtl,self,47.120032,48.310035,1,1,1,1,1,1
422+423,ULvW,all-years+2013,2,78.810089,13.230738260388549,cnj02,stepwiseqtl,self,75.430088,82.19009,2,2,1,1,1,1
288+287,UKSO,all-years+2011,1,77.83506700000001,13.1165186815009,cnj02,stepwiseqtl,self,74.280063,81.390071,2,2,1,1,1,1
260,UCLS,all-years,3,60.400057000000004,13.109033122855,cnj02,stepwiseqtl,self,58.580056,62.220058,1,1,1,1,1,1
402,TA,2013,3,31.810029999999998,13.0485166552443,cnj02,stepwiseqtl,self,30.260029,33.360031,1,1,1,1,1,1
328,UNAB,2013,1,43.5500365,13.0047893248836,cnj02,stepwiseqtl,self,41.320035,45.780038,1,1,1,1,1,1
262,UCLS,2012,6,76.2600975,12.9926448981802,cnj02,stepwiseqtl,self,73.280095,79.2401,1,1,1,1,1,1
254,UCLP,all-years,6,76.2600975,12.9797772251233,cnj02,stepwiseqtl,self,73.280095,79.2401,1,1,1,1,1,1
357,UNS,2011,10,31.4650265,12.9794872261665,cnj02,stepwiseqtl,self,28.970023,33.96003,1,1,1,1,1,1
258+259,UCLS,2012+2011,3,35.9150355,12.9432458510367,cnj02,stepwiseqtl,self,35.340034,36.490037,2,2,1,1,1,1
366,PAC,2013,11,55.985065500000005,12.9229525462685,cnj02,stepwiseqtl,self,54.780064,57.190067,1,1,1,1,1,1
410+411,UTBM,all-years+2012,1,31.1250195,12.9026935643573,cnj02,stepwiseqtl,self,30.570019,31.68002,2,2,1,1,1,1
319,UDM,2013,12,50.3700325,12.7089781286007,cnj02,stepwiseqtl,self,46.97003,53.770035,1,1,1,1,1,1
345,UN0,2013,12,54.3650365,12.6810136148582,cnj02,stepwiseqtl,self,53.770035,54.960038,1,1,1,1,1,1
419,TY,2013,12,44.905028,12.6704334844391,cnj02,stepwiseqtl,self,43.510027,46.300029,1,1,1,1,1,1
293,UKTO,2011,2,37.575033000000005,12.6652625970208,cnj02,stepwiseqtl,self,36.020031,39.130035,1,1,1,1,1,1
342,UNAF,all-years,11,39.8700475,12.6007931736104,cnj02,stepwiseqtl,self,38.070045,41.67005,1,1,1,1,1,1
242,UBW,2013,9,58.13505,12.5588647805761,cnj02,stepwiseqtl,self,57.180049,59.090051,1,1,1,1,1,1
261+263,UCLS,all-years+2011,6,6.8100115,12.52322551455995,cnj02,stepwiseqtl,self,5.770011,7.850012,2,2,1,1,1,1
275,UKEC,2013,11,19.56502,12.5151326785671,cnj02,stepwiseqtl,self,17.250019,21.880021,1,1,1,1,1,1
348,UNP,2013,9,88.31508099999999,12.5081862152775,cnj02,stepwiseqtl,self,87.340079,89.290083,1,1,1,1,1,1
393,SFY,2013,7,38.715047999999996,12.4982775716158,cnj02,stepwiseqtl,self,35.700047,41.730049,1,1,1,1,1,1
315,UDM,2011,3,32.785031000000004,12.4621827124735,cnj02,stepwiseqtl,self,30.230028,35.340034,1,1,1,1,1,1
347,UNP,2012,7,23.165033,12.4469664315848,cnj02,stepwiseqtl,self,17.770026,28.56004,1,1,1,1,1,1
253,UCLP,2012,3,30.705028,12.4441552078487,cnj02,stepwiseqtl,self,28.640026,32.77003,1,1,1,1,1,1
233,UBM,2011,10,34.760033,12.328790916696,cnj02,stepwiseqtl,self,32.910029,36.610037,1,1,1,1,1,1
362,PAC,2013,1,103.03509199999999,12.3206038491936,cnj02,stepwiseqtl,self,100.35009,105.720094,1,1,1,1,1,1
351,UNS,2013,3,89.975077,12.2612282925738,cnj02,stepwiseqtl,self,87.550075,92.400079,1,1,1,1,1,1
441+442,UL,all-years+2013,1,32.275020999999995,12.2410462414391,cnj02,stepwiseqtl,self,31.68002,32.870022,2,2,1,1,1,1
414,UTBM,all-years,10,42.390045,12.2376547513905,cnj02,stepwiseqtl,self,39.030042,45.750048,1,1,1,1,1,1
272+271,UKEC,2013,9,85.1050755,12.0004632666652,cnj02,stepwiseqtl,self,84.810075,85.400076,2,1,1,1,1,1
209,BBISFY,all-years,3,4.095003,11.8936349019293,cnj02,stepwiseqtl,self,1.16,7.030006,1,1,1,1,1,1
336,UNAF,2011,3,41.065045,11.8852647347215,cnj02,stepwiseqtl,self,39.270043,42.860047,1,1,1,1,1,1
249,Brix,2013,9,83.3200745,11.8443915435375,cnj02,stepwiseqtl,self,81.240073,85.400076,1,1,1,1,1,1
225+223,UBL,all-years+2012,10,52.980056000000005,11.84433720261185,cnj02,stepwiseqtl,self,51.790055,54.170057,2,2,1,1,1,1
390,USL,2013,10,18.225015,11.8139616316827,cnj02,stepwiseqtl,self,16.730014,19.720016,1,1,1,1,1,1
420+421,ULvW,2012+2011,2,72.62008399999999,11.794133616173749,cnj02,stepwiseqtl,self,70.540083,74.700085,2,2,1,1,1,1
371+372,PFR,all-years+2013,7,39.995048499999996,11.7329309817755,cnj02,stepwiseqtl,self,38.260048,41.730049,2,2,1,1,1,1
244,UBW,2012,11,29.805034,11.7145647547814,cnj02,stepwiseqtl,self,28.380033,31.230035,1,1,1,1,1,1
282,UKLvW,2011,9,85.65507600000001,11.7116027969758,cnj02,stepwiseqtl,self,84.220074,87.090078,1,1,1,1,1,1
427,ULvW,2012,8,7.895006,11.6848165980851,cnj02,stepwiseqtl,self,5.310004,10.480008,1,1,1,1,1,1
215,BBITY,2012,11,43.1550515,11.6368686548204,cnj02,stepwiseqtl,self,41.67005,44.640053,1,1,1,1,1,1
416+415,UTBM,2013+2011,11,29.805034,11.61988684134615,cnj02,stepwiseqtl,self,28.380033,31.230035,2,2,1,1,1,1
334,UNAB,2011,12,53.850037,11.4747658929219,cnj02,stepwiseqtl,self,50.470034,57.23004,1,1,1,1,1,1
360,UNS,2013,12,55.8500385,11.4136594696807,cnj02,stepwiseqtl,self,54.110036,57.590041,1,1,1,1,1,1
251,UCD,2012,1,27.725015499999998,11.3948478382518,cnj02,stepwiseqtl,self,25.470014,29.980017,1,1,1,1,1,1
307,UKUX,2012,10,31.115026,11.2530595694266,cnj02,stepwiseqtl,self,28.270022,33.96003,1,1,1,1,1,1
306,UKUX,all-years,9,81.065072,11.1839664631365,cnj02,stepwiseqtl,self,77.91007,84.220074,1,1,1,1,1,1
365,PAC,2012,11,15.625017,11.1575252113639,cnj02,stepwiseqtl,self,11.070014,20.18002,1,1,1,1,1,1
241,UBW,all-years,6,2.685005,11.1504103393938,cnj02,stepwiseqtl,self,0.900002,4.470008,1,1,1,1,1,1
305,UKUX,2012,8,55.595057499999996,11.1321675341423,cnj02,stepwiseqtl,self,53.140055,58.05006,1,1,1,1,1,1
339,UNAF,2011,11,62.720076999999996,11.1188114992007,cnj02,stepwiseqtl,self,60.900076,64.540078,1,1,1,1,1,1
210,BBISFY,all-years,3,51.590053,11.1178505772837,cnj02,stepwiseqtl,self,47.000051,56.180055,1,1,1,1,1,1
370,PFR,2012,7,18.9150265,11.1060728006331,cnj02,stepwiseqtl,self,16.770023,21.06003,1,1,1,1,1,1
222,UBL,2013,8,21.3100215,11.0958431682373,cnj02,stepwiseqtl,self,17.460018,25.160025,1,1,1,1,1,1
309,UKUX,2013,11,34.960040500000005,11.0925761240201,cnj02,stepwiseqtl,self,31.230035,38.690046,1,1,1,1,1,1
314,UDM,2012,2,44.7550415,11.092475018584,cnj02,stepwiseqtl,self,42.11004,47.400043,1,1,1,1,1,1
266,UKEC,2012,5,57.620047,11.0028162263933,cnj02,stepwiseqtl,self,54.270044,60.97005,1,1,1,1,1,1
224,UBL,2013,10,44.480046,10.9872437491472,cnj02,stepwiseqtl,self,43.210044,45.750048,1,1,1,1,1,1
278,UKLvW,2012,5,65.395055,10.9374954001021,cnj02,stepwiseqtl,self,63.170054,67.620056,1,1,1,1,1,1
250,Brix,2013,12,56.095039,10.8819602922428,cnj02,stepwiseqtl,self,54.960038,57.23004,1,1,1,1,1,1
213,BBITY,2012,8,36.865034,10.8813622198813,cnj02,stepwiseqtl,self,32.640033,41.090035,1,1,1,1,1,1
289,UKSO,all-years,2,74.7500855,10.8770796772687,cnj02,stepwiseqtl,self,67.310081,82.19009,1,1,1,1,1,1
311,UKUY,2011,8,56.7400595,10.8682498832951,cnj02,stepwiseqtl,self,54.640058,58.840061,1,1,1,1,1,1
399,TA,2011,2,6.5450085,10.8461962027829,cnj02,stepwiseqtl,self,5.060007,8.03001,1,1,1,1,1,1
229,UBBL,all-years,7,63.7700825,10.8353879498133,cnj02,stepwiseqtl,self,59.000078,68.540087,1,1,1,1,1,1
292,UKSO,2012,12,56.2750395,10.7764983538079,cnj02,stepwiseqtl,self,54.960038,57.590041,1,1,1,1,1,1
318,UDM,2011,7,53.850069500000004,10.7665808740663,cnj02,stepwiseqtl,self,52.200066,55.500073,1,1,1,1,1,1
316,UDM,2013,3,36.720037000000005,10.7396304582273,cnj02,stepwiseqtl,self,35.340034,38.10004,1,1,1,1,1,1
245,UBW,all-years,11,40.560048,10.7209735705327,cnj02,stepwiseqtl,self,38.070045,43.050051,1,1,1,1,1,1
268,UKEC,2012,8,51.2850505,10.6996468519194,cnj02,stepwiseqtl,self,50.160048,52.410053,1,1,1,1,1,1
343,UNB,all-years,10,9.845008,10.6868041862861,cnj02,stepwiseqtl,self,2.960002,16.730014,1,1,1,1,1,1
369,PFR,2011,7,8.795011500000001,10.6448203285032,cnj02,stepwiseqtl,self,5.950009,11.640014,1,1,1,1,1,1
424,ULvW,2011,4,56.200060500000006,10.6408182101632,cnj02,stepwiseqtl,self,50.140058,62.260063,1,1,1,1,1,1
231,UBM,2012,3,55.760054499999995,10.6267911697197,cnj02,stepwiseqtl,self,52.940053,58.580056,1,1,1,1,1,1
392,SFY,2012,7,0.895002,10.6061529470593,cnj02,stepwiseqtl,self,0.0,1.790004,1,1,1,1,1,1
290,UKSO,all-years,3,32.415031,10.5295871487977,cnj02,stepwiseqtl,self,28.640026,36.190036,1,1,1,1,1,1
317,UDM,2012,5,47.7650335,10.5156377030718,cnj02,stepwiseqtl,self,45.18003,50.350037,1,1,1,1,1,1
332,UNAB,all-years,7,62.655081499999994,10.4870093792322,cnj02,stepwiseqtl,self,60.620079,64.690084,1,1,1,1,1,1
239,UBW,all-years,1,100.25009,10.4277320669723,cnj02,stepwiseqtl,self,97.960089,102.540091,1,1,1,1,1,1
284+286,UKLvW,all-years+2011,11,29.350033500000002,10.4091648272748,cnj02,stepwiseqtl,self,28.380033,30.320034,2,2,1,1,1,1
308,UKUX,2011,11,26.460029,10.3987461058658,cnj02,stepwiseqtl,self,24.540025,28.380033,1,1,1,1,1,1
391,SFY,2011,3,28.120026000000003,10.3645827132713,cnj02,stepwiseqtl,self,26.570025,29.670027,1,1,1,1,1,1
276,UKLvW,all-years,2,71.350084,10.3488979008632,cnj02,stepwiseqtl,self,67.310081,75.390087,1,1,1,1,1,1
352+353,UNS,all-years+2011,5,90.16507899999999,10.31764264088265,cnj02,stepwiseqtl,self,89.920078,90.41008,2,2,1,1,1,1
412,UTBM,2012,6,24.100027,10.2782032077253,cnj02,stepwiseqtl,self,21.610025,26.590029,1,1,1,1,1,1
429,ULvW,2012,10,50.915054,10.2718431750876,cnj02,stepwiseqtl,self,49.030052,52.800056,1,1,1,1,1,1
247,Brix,2013,3,34.480033,10.2104566921737,cnj02,stepwiseqtl,self,32.77003,36.190036,1,1,1,1,1,1
337,UNAF,2013,9,77.6500685,10.1931521525365,cnj02,stepwiseqtl,self,75.260066,80.040071,1,1,1,1,1,1
220,UBL,2012,3,56.950055,10.1920246764931,cnj02,stepwiseqtl,self,52.940053,60.960057,1,1,1,1,1,1
313,UDM,2012,1,32.870022,10.1342872602083,cnj02,stepwiseqtl,self,32.270021,33.470023,1,1,1,1,1,1
221,UBL,all-years,3,46.9700505,10.1214016390518,cnj02,stepwiseqtl,self,43.300049,50.640052,1,1,1,1,1,1
248,Brix,2013,4,36.875042,10.0802684772121,cnj02,stepwiseqtl,self,29.890034,43.86005,1,1,1,1,1,1
335,UNAB,2013,12,44.5550265,10.0554870636078,cnj02,stepwiseqtl,self,42.810024,46.300029,1,1,1,1,1,1
361,UNS,all-years,12,71.7600545,10.054220792237,cnj02,stepwiseqtl,self,67.750051,75.770058,1,1,1,1,1,1
439,UMFM,2013,11,38.095045,10.0209940688768,cnj02,stepwiseqtl,self,37.500044,38.690046,1,1,1,1,1,1
