"method","model","trait","chr","position","chr2","position2","nearest_marker","qtl_lod","marker_variance","qtl_pvalue","model_variance","interval_left","interval_marker_left","interval","interval_right","interval_marker_right","GLRpvalue","GxYLRpvalue","GZRpvalue","GxYZRpvalue","position_consensus","genotype","effect_mean","effect_se","AvB","CvD","Int"
"scanone","2011","BBI_SFY",8,28.750025,NA,NA,"bin_8@28.75cM_SCF92564",6.62538696057933,7.3907998799765,6.29054051171085e-05,87.1862348370291,25.190022,"SCF8850",11.040006,36.230028,"scaffold_48718_487",0.06216,Inf,0.0960960551792851,Inf,28.750025,"BC",0.0365555213218526,0.0146989495853611,-0.0207364398615838,0.11310380627054,-0.0115852330275003
"scanone","2011","BBI_SFY",8,28.750025,NA,NA,"bin_8@28.75cM_SCF92564",6.62538696057933,7.3907998799765,6.29054051171085e-05,87.1862348370291,25.190022,"SCF8850",11.040006,36.230028,"scaffold_48718_487",0.06216,Inf,0.0960960551792851,Inf,28.750025,"BD",-0.0257889983271675,0.0129632550455805,-0.0207364398615838,0.11310380627054,-0.0115852330275003
"scanone","2011","BBI_SFY",3,37.130034,NA,NA,"bin_3@37.13cM_scaffold_158866_55",5.68791562134954,6.12995573149121,0.00027956351905056,87.1862348370291,33.360027,"scaffold_70042_940",7.12001,40.480037,"scaffold_8287_2876",0.06216,Inf,0.0960960551792851,Inf,37.130034,"BC",0.00916450726636616,0.0163586610819802,-0.0357927783333324,-0.0784287606505205,-0.0635576652656801
"scanone","2011","BBI_SFY",3,37.130034,NA,NA,"bin_3@37.13cM_scaffold_158866_55",5.68791562134954,6.12995573149121,0.00027956351905056,87.1862348370291,33.360027,"scaffold_70042_940",7.12001,40.480037,"scaffold_8287_2876",0.06216,Inf,0.0960960551792851,Inf,37.130034,"AC",-0.0405107145331401,0.0124112312237976,-0.0357927783333324,-0.0784287606505205,-0.0635576652656801
"scanone","2011","BBI_SFY",3,37.130034,NA,NA,"bin_3@37.13cM_scaffold_158866_55",5.68791562134954,6.12995573149121,0.00027956351905056,87.1862348370291,33.360027,"scaffold_70042_940",7.12001,40.480037,"scaffold_8287_2876",0.06216,Inf,0.0960960551792851,Inf,37.130034,"BD",0.0166000549587864,0.0121755664228273,-0.0357927783333324,-0.0784287606505205,-0.0635576652656801
"scanone","2011","BBI_SFY",3,37.130034,NA,NA,"bin_3@37.13cM_scaffold_158866_55",5.68791562134954,6.12995573149121,0.00027956351905056,87.1862348370291,33.360027,"scaffold_70042_940",7.12001,40.480037,"scaffold_8287_2876",0.06216,Inf,0.0960960551792851,Inf,37.130034,"AD",0.0304824984249602,0.0159886576824544,-0.0357927783333324,-0.0784287606505205,-0.0635576652656801
"scanone","2011","BBI_SFY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",5.48201116096604,5.8637408394179,0.00038740213980881,87.1862348370291,50.920028,"scaffold_39811_2771",21.290015,72.210043,"scaffold_28619_160",0.06216,Inf,0.0960960551792851,Inf,56.54003,"BD",-0.044651294391685,0.0110548418891662,0.0316168868552756,0.105970880724576,-0.0628867400889403
"scanone","2011","BBI_SFY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",5.48201116096604,5.8637408394179,0.00038740213980881,87.1862348370291,50.920028,"scaffold_39811_2771",21.290015,72.210043,"scaffold_28619_160",0.06216,Inf,0.0960960551792851,Inf,56.54003,"AC",0.0241425893982411,0.0113822434589018,0.0316168868552756,0.105970880724576,-0.0628867400889403
"scanone","2011","BBI_SFY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",5.48201116096604,5.8637408394179,0.00038740213980881,87.1862348370291,50.920028,"scaffold_39811_2771",21.290015,72.210043,"scaffold_28619_160",0.06216,Inf,0.0960960551792851,Inf,56.54003,"AD",0.00260051908042294,0.0156014178675653,0.0316168868552756,0.105970880724576,-0.0628867400889403
"scanone","2011","BBI_SFY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",5.48201116096604,5.8637408394179,0.00038740213980881,87.1862348370291,50.920028,"scaffold_39811_2771",21.290015,72.210043,"scaffold_28619_160",0.06216,Inf,0.0960960551792851,Inf,56.54003,"BC",0.0397775160150734,0.015219577844411,0.0316168868552756,0.105970880724576,-0.0628867400889403
"scanone","2011","BBI_SFY",7,45.380037,NA,NA,"bin_7@45.38cM_scaffold_82126_543",5.0581804664156,5.32748541584847,0.00075682317221481,87.1862348370291,38.26003,"scaffold_806_2844",11.32001,49.58004,"scaffold_11351_6036",0.06216,Inf,0.0960960551792851,Inf,45.380037,"BD",-0.0508168259672116,0.0131384958067897,0.065038962566044,0.0701366890732292,-0.0686692969487063
"scanone","2011","BBI_SFY",7,45.380037,NA,NA,"bin_7@45.38cM_scaffold_82126_543",5.0581804664156,5.32748541584847,0.00075682317221481,87.1862348370291,38.26003,"scaffold_806_2844",11.32001,49.58004,"scaffold_11351_6036",0.06216,Inf,0.0960960551792851,Inf,45.380037,"BC",0.0185861670437561,0.0127683228366696,0.065038962566044,0.0701366890732292,-0.0686692969487063
"scanone","2011","BBI_SFY",7,45.380037,NA,NA,"bin_7@45.38cM_scaffold_82126_543",5.0581804664156,5.32748541584847,0.00075682317221481,87.1862348370291,38.26003,"scaffold_806_2844",11.32001,49.58004,"scaffold_11351_6036",0.06216,Inf,0.0960960551792851,Inf,45.380037,"AD",0.0160373037901635,0.0171305026928737,0.065038962566044,0.0701366890732292,-0.0686692969487063
"scanone","2011","BBI_SFY",7,45.380037,NA,NA,"bin_7@45.38cM_scaffold_82126_543",5.0581804664156,5.32748541584847,0.00075682317221481,87.1862348370291,38.26003,"scaffold_806_2844",11.32001,49.58004,"scaffold_11351_6036",0.06216,Inf,0.0960960551792851,Inf,45.380037,"AC",0.0167709998524249,0.0115493825594616,0.065038962566044,0.0701366890732292,-0.0686692969487063
"scanone","2011","BBI_TY",3,35.940031,NA,NA,"bin_3@35.94cM_scaffold_6553_5779",7.20983704597639,16.3404948712475,1.20828699193831e-05,74.5243947717192,33.360027,"scaffold_70042_940",5.590008,38.950035,"scaffold_14492_5182",0.12927,Inf,0.118256720235113,Inf,35.940031,"BC",0.0140596718175742,0.0131602376144595,-0.0353663968433481,-0.0574237331589593,-0.0598780231060114
"scanone","2011","BBI_TY",3,35.940031,NA,NA,"bin_3@35.94cM_scaffold_6553_5779",7.20983704597639,16.3404948712475,1.20828699193831e-05,74.5243947717192,33.360027,"scaffold_70042_940",5.590008,38.950035,"scaffold_14492_5182",0.12927,Inf,0.118256720235113,Inf,35.940031,"AC",-0.0335625381571056,0.00952497667586771,-0.0353663968433481,-0.0574237331589593,-0.0598780231060114
"scanone","2011","BBI_TY",3,35.940031,NA,NA,"bin_3@35.94cM_scaffold_6553_5779",7.20983704597639,16.3404948712475,1.20828699193831e-05,74.5243947717192,33.360027,"scaffold_70042_940",5.590008,38.950035,"scaffold_14492_5182",0.12927,Inf,0.118256720235113,Inf,35.940031,"BD",0.0128325268440481,0.009653897591577,-0.0353663968433481,-0.0574237331589593,-0.0598780231060114
"scanone","2011","BBI_TY",3,35.940031,NA,NA,"bin_3@35.94cM_scaffold_6553_5779",7.20983704597639,16.3404948712475,1.20828699193831e-05,74.5243947717192,33.360027,"scaffold_70042_940",5.590008,38.950035,"scaffold_14492_5182",0.12927,Inf,0.118256720235113,Inf,35.940031,"AD",0.0250883399753798,0.0128968793863352,-0.0353663968433481,-0.0574237331589593,-0.0598780231060114
"scanone","2011","BBI_TY",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",6.32317441035471,13.8681659301807,5.45495182957545e-05,74.5243947717192,50.47003,"scaffold_33116_857",16.770013,67.240043,"scf6213",0.12927,Inf,0.118256720235113,Inf,62.070039,"BD",0.0269340182509268,0.00939558423397261,-0.0774109475931668,-0.0582774639718499,-0.0166586956189646
"scanone","2011","BBI_TY",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",6.32317441035471,13.8681659301807,5.45495182957545e-05,74.5243947717192,50.47003,"scaffold_33116_857",16.770013,67.240043,"scf6213",0.12927,Inf,0.118256720235113,Inf,62.070039,"BC",0.00612463407448418,0.0122225959352367,-0.0774109475931668,-0.0582774639718499,-0.0166586956189646
"scanone","2011","BBI_TY",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",6.32317441035471,13.8681659301807,5.45495182957545e-05,74.5243947717192,50.47003,"scaffold_33116_857",16.770013,67.240043,"scf6213",0.12927,Inf,0.118256720235113,Inf,62.070039,"AD",-0.00344210773617427,0.0106883500849367,-0.0774109475931668,-0.0582774639718499,-0.0166586956189646
"scanone","2011","BBI_TY",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",6.32317441035471,13.8681659301807,5.45495182957545e-05,74.5243947717192,50.47003,"scaffold_33116_857",16.770013,67.240043,"scf6213",0.12927,Inf,0.118256720235113,Inf,62.070039,"AC",-0.0409101875315815,0.011378617573176,-0.0774109475931668,-0.0582774639718499,-0.0166586956189646
"scanone","2011","BBI_TY",8,41.690033,NA,NA,"bin_8@41.69cM_scaffold_112042_455",4.41130342738166,9.02329174927752,0.00136301167984976,74.5243947717192,26.970023,"scaffold_3419_2517",27.670027,54.64005,"scaffold_67983_1364",0.12927,Inf,0.118256720235113,Inf,41.690033,"BC",0.0183144189526408,0.0120733225628798,0.0126919695873348,0.0413497158346652,-0.0434018944142769
"scanone","2011","BBI_TY",8,41.690033,NA,NA,"bin_8@41.69cM_scaffold_112042_455",4.41130342738166,9.02329174927752,0.00136301167984976,74.5243947717192,26.970023,"scaffold_3419_2517",27.670027,54.64005,"scaffold_67983_1364",0.12927,Inf,0.118256720235113,Inf,41.690033,"AD",0.0039855458289756,0.0124692739251797,0.0126919695873348,0.0413497158346652,-0.0434018944142769
"scanone","2011","BBI_TY",8,41.690033,NA,NA,"bin_8@41.69cM_scaffold_112042_455",4.41130342738166,9.02329174927752,0.00136301167984976,74.5243947717192,26.970023,"scaffold_3419_2517",27.670027,54.64005,"scaffold_67983_1364",0.12927,Inf,0.118256720235113,Inf,41.690033,"AC",0.00295945653916979,0.0110792406240763,0.0126919695873348,0.0413497158346652,-0.0434018944142769
"scanone","2011","BBI_TY",8,41.690033,NA,NA,"bin_8@41.69cM_scaffold_112042_455",4.41130342738166,9.02329174927752,0.00136301167984976,74.5243947717192,26.970023,"scaffold_3419_2517",27.670027,54.64005,"scaffold_67983_1364",0.12927,Inf,0.118256720235113,Inf,41.690033,"BD",-0.0240613861718302,0.0117128433362133,0.0126919695873348,0.0413497158346652,-0.0434018944142769
"scanone","2011","BBI_TY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",3.89654176597176,7.82400805688947,0.00320705763486517,74.5243947717192,50.920028,"scaffold_39811_2771",36.290029,87.210057,"scaffold_38077_2923",0.12927,Inf,0.118256720235113,Inf,56.54003,"BD",-0.0310257663376761,0.00933727772234483,0.0234452047368609,0.0725873605691546,-0.0443728926347747
"scanone","2011","BBI_TY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",3.89654176597176,7.82400805688947,0.00320705763486517,74.5243947717192,50.920028,"scaffold_39811_2771",36.290029,87.210057,"scaffold_38077_2923",0.12927,Inf,0.118256720235113,Inf,56.54003,"AC",0.0169905163153317,0.0099213180006267,0.0234452047368609,0.0725873605691546,-0.0443728926347747
"scanone","2011","BBI_TY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",3.89654176597176,7.82400805688947,0.00320705763486517,74.5243947717192,50.920028,"scaffold_39811_2771",36.290029,87.210057,"scaffold_38077_2923",0.12927,Inf,0.118256720235113,Inf,56.54003,"AD",0.00288328234814175,0.0136080618727982,0.0234452047368609,0.0725873605691546,-0.0443728926347747
"scanone","2011","BBI_TY",5,56.54003,NA,NA,"bin_5@56.54cM_scaffold_44092_853",3.89654176597176,7.82400805688947,0.00320705763486517,74.5243947717192,50.920028,"scaffold_39811_2771",36.290029,87.210057,"scaffold_38077_2923",0.12927,Inf,0.118256720235113,Inf,56.54003,"BC",0.0274543602642886,0.0134287479443022,0.0234452047368609,0.0725873605691546,-0.0443728926347747
"scanone","2011","BBI_TY",7,40.760031,NA,NA,"bin_7@40.76cM_scaffold_109158_282",2.52542348882468,4.82911550351557,0.0301331672039755,74.5243947717192,0.59,"scaffold_13015_2407",48.99004,49.58004,"scaffold_11351_6036",0.12927,Inf,0.118256720235113,Inf,40.760031,"BD",-0.0325847471374501,0.011254780535272,0.0456420187986143,0.0576665707195537,-0.0184889051873866
"scanone","2011","BBI_TY",7,40.760031,NA,NA,"bin_7@40.76cM_scaffold_109158_282",2.52542348882468,4.82911550351557,0.0301331672039755,74.5243947717192,0.59,"scaffold_13015_2407",48.99004,49.58004,"scaffold_11351_6036",0.12927,Inf,0.118256720235113,Inf,40.760031,"BC",0.00549299081602002,0.0119816288354334,0.0456420187986143,0.0576665707195537,-0.0184889051873866
"scanone","2011","BBI_TY",7,40.760031,NA,NA,"bin_7@40.76cM_scaffold_109158_282",2.52542348882468,4.82911550351557,0.0301331672039755,74.5243947717192,0.59,"scaffold_13015_2407",48.99004,49.58004,"scaffold_11351_6036",0.12927,Inf,0.118256720235113,Inf,40.760031,"AD",-0.000519285144449678,0.0146744384671147,0.0456420187986143,0.0576665707195537,-0.0184889051873866
"scanone","2011","BBI_TY",7,40.760031,NA,NA,"bin_7@40.76cM_scaffold_109158_282",2.52542348882468,4.82911550351557,0.0301331672039755,74.5243947717192,0.59,"scaffold_13015_2407",48.99004,49.58004,"scaffold_11351_6036",0.12927,Inf,0.118256720235113,Inf,40.760031,"AC",0.0190695476216339,0.00928092978801444,0.0456420187986143,0.0576665707195537,-0.0184889051873866
"scanone","2011","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.70132503295255,29.1738706207203,3.89306501202835e-06,50.1333359071448,7.470005,"scaffold_2033_8836",42.590038,50.060043,"scaffold_7078_6962",0.3267,0.99828,0.129983079234573,0.5,15.8550135,"AD",-0.116668976011377,0.0929473064750701,0.470570302819426,0.943500001936297,-0.145669692220596
"scanone","2011","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.70132503295255,29.1738706207203,3.89306501202835e-06,50.1333359071448,7.470005,"scaffold_2033_8836",42.590038,50.060043,"scaffold_7078_6962",0.3267,0.99828,0.129983079234573,0.5,15.8550135,"BD",-0.424788973531389,0.0925638411140956,0.470570302819426,0.943500001936297,-0.145669692220596
"scanone","2011","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.70132503295255,29.1738706207203,3.89306501202835e-06,50.1333359071448,7.470005,"scaffold_2033_8836",42.590038,50.060043,"scaffold_7078_6962",0.3267,0.99828,0.129983079234573,0.5,15.8550135,"AC",0.282246178846473,0.0756636388911593,0.470570302819426,0.943500001936297,-0.145669692220596
"scanone","2011","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.70132503295255,29.1738706207203,3.89306501202835e-06,50.1333359071448,7.470005,"scaffold_2033_8836",42.590038,50.060043,"scaffold_7078_6962",0.3267,0.99828,0.129983079234573,0.5,15.8550135,"BC",0.119795873547058,0.0916129808857124,0.470570302819426,0.943500001936297,-0.145669692220596
"scanone","2011","berry_length",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",3.22526048011037,12.375795871981,0.00383044638459229,50.1333359071448,3.330005,"scaffold_2971_4637",82.97006,86.300065,"scaffold_21171_3841",0.3267,0.99828,0.129983079234573,0.5,18.450016,"BD",-0.196403127215399,0.0959544362018705,-0.187881277598079,0.794750010556604,-0.221128861033111
"scanone","2011","berry_length",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",3.22526048011037,12.375795871981,0.00383044638459229,50.1333359071448,3.330005,"scaffold_2971_4637",82.97006,86.300065,"scaffold_21171_3841",0.3267,0.99828,0.129983079234573,0.5,18.450016,"BC",0.311536308579459,0.105736638823582,-0.187881277598079,0.794750010556604,-0.221128861033111
"scanone","2011","berry_length",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",3.22526048011037,12.375795871981,0.00383044638459229,50.1333359071448,3.330005,"scaffold_2971_4637",82.97006,86.300065,"scaffold_21171_3841",0.3267,0.99828,0.129983079234573,0.5,18.450016,"AC",0.107031239263864,0.0907638100427118,-0.187881277598079,0.794750010556604,-0.221128861033111
"scanone","2011","berry_length",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",3.22526048011037,12.375795871981,0.00383044638459229,50.1333359071448,3.330005,"scaffold_2971_4637",82.97006,86.300065,"scaffold_21171_3841",0.3267,0.99828,0.129983079234573,0.5,18.450016,"AD",-0.179779335497883,0.0959544362018705,-0.187881277598079,0.794750010556604,-0.221128861033111
"scanone","2012","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.72804726406386,25.5427599673286,7.21015339366637e-06,56.5563481002993,9.570008,"scaffold_125_21038",27.08002,36.650028,"scaffold_1958_7238",0.01934,0.99828,0.0124248304634159,0.5,15.8550135,"AD",-0.136384979286321,0.235027517705931,1.23216978320878,1.48337770787329,-0.00522981930558292
"scanone","2012","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.72804726406386,25.5427599673286,7.21015339366637e-06,56.5563481002993,9.570008,"scaffold_125_21038",27.08002,36.650028,"scaffold_1958_7238",0.01934,0.99828,0.0124248304634159,0.5,15.8550135,"BD",-0.755084780543502,0.225611728739902,1.23216978320878,1.48337770787329,-0.00522981930558292
"scanone","2012","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.72804726406386,25.5427599673286,7.21015339366637e-06,56.5563481002993,9.570008,"scaffold_125_21038",27.08002,36.650028,"scaffold_1958_7238",0.01934,0.99828,0.0124248304634159,0.5,15.8550135,"AC",0.602688964997535,0.189775383904432,1.23216978320878,1.48337770787329,-0.00522981930558292
"scanone","2012","berry_length",11,16.420014,NA,NA,"bin_11@16.42cM_scaffold_170652_55",6.72804726406386,25.5427599673286,7.21015339366637e-06,56.5563481002993,9.570008,"scaffold_125_21038",27.08002,36.650028,"scaffold_1958_7238",0.01934,0.99828,0.0124248304634159,0.5,15.8550135,"BC",-0.0107810169540634,0.229456238149737,1.23216978320878,1.48337770787329,-0.00522981930558292
"scanone","2012","berry_length",8,36.230028,NA,NA,"bin_8@36.23cM_scaffold_51424_477",3.63507944890775,12.3309089485814,0.00245040660692841,56.5563481002993,13.890014,"scaffold_32595_3575",44.160038,58.050052,"scaffold_126870_338",0.01934,0.99828,0.0124248304634159,0.5,36.230028,"AC",0.635840731599637,0.198255820894694,1.22538865766246,1.3823420409435,0.0708984418783087
"scanone","2012","berry_length",8,36.230028,NA,NA,"bin_8@36.23cM_scaffold_51424_477",3.63507944890775,12.3309089485814,0.00245040660692841,56.5563481002993,13.890014,"scaffold_32595_3575",44.160038,58.050052,"scaffold_126870_338",0.01934,0.99828,0.0124248304634159,0.5,36.230028,"AD",-0.090779509811269,0.228926103123924,1.22538865766246,1.3823420409435,0.0708984418783087
"scanone","2012","berry_length",8,36.230028,NA,NA,"bin_8@36.23cM_scaffold_51424_477",3.63507944890775,12.3309089485814,0.00245040660692841,56.5563481002993,13.890014,"scaffold_32595_3575",44.160038,58.050052,"scaffold_126870_338",0.01934,0.99828,0.0124248304634159,0.5,36.230028,"BC",-0.0123028181707476,0.228926103123924,1.22538865766246,1.3823420409435,0.0708984418783087
"scanone","2012","berry_length",8,36.230028,NA,NA,"bin_8@36.23cM_scaffold_51424_477",3.63507944890775,12.3309089485814,0.00245040660692841,56.5563481002993,13.890014,"scaffold_32595_3575",44.160038,58.050052,"scaffold_126870_338",0.01934,0.99828,0.0124248304634159,0.5,36.230028,"BD",-0.668024617703345,0.215038629959498,1.22538865766246,1.3823420409435,0.0708984418783087
"scanone","2012","berry_length",10,44.99005,NA,NA,"bin_10@44.99cM_vm72062",3.24864628147738,10.8689790680068,0.00500407240452683,56.5563481002993,0,"scaffold_83189_881",79.760083,79.760083,"scaffold_5986_5422",0.01934,0.99828,0.0124248304634159,0.5,44.99005,"BD",-0.463266912975048,0.209393212086325,0.711186079436559,1.21229315169061,0.0918485905690866
"scanone","2012","berry_length",10,44.99005,NA,NA,"bin_10@44.99cM_vm72062",3.24864628147738,10.8689790680068,0.00500407240452683,56.5563481002993,0,"scaffold_83189_881",79.760083,79.760083,"scaffold_5986_5422",0.01934,0.99828,0.0124248304634159,0.5,44.99005,"AC",0.498472702588534,0.209393212086325,0.711186079436559,1.21229315169061,0.0918485905690866
"scanone","2012","berry_length",10,44.99005,NA,NA,"bin_10@44.99cM_vm72062",3.24864628147738,10.8689790680068,0.00500407240452683,56.5563481002993,0,"scaffold_83189_881",79.760083,79.760083,"scaffold_5986_5422",0.01934,0.99828,0.0124248304634159,0.5,44.99005,"AD",-0.153598168541312,0.250272757686,0.711186079436559,1.21229315169061,0.0918485905690866
"scanone","2012","berry_length",10,44.99005,NA,NA,"bin_10@44.99cM_vm72062",3.24864628147738,10.8689790680068,0.00500407240452683,56.5563481002993,0,"scaffold_83189_881",79.760083,79.760083,"scaffold_5986_5422",0.01934,0.99828,0.0124248304634159,0.5,44.99005,"BC",0.0969553675857117,0.259720314859092,0.711186079436559,1.21229315169061,0.0918485905690866
"scanone","2014","berry_length",11,15.290013,NA,NA,"bin_11@15.29cM_scaffold_24233_376",8.80095713424857,29.5236735283753,1.36528184313534e-07,64.4769427692378,8.360007,"scaffold_49144_617",11.820008,20.180015,"scaffold_72495_1231",0.00811,0.99828,0.006817923774193,0.5,15.8550135,"AD",-0.0609314644369641,0.197522432378037,1.47174918680963,1.39500443896585,0.0189764215433999
"scanone","2014","berry_length",11,15.290013,NA,NA,"bin_11@15.29cM_scaffold_24233_376",8.80095713424857,29.5236735283753,1.36528184313534e-07,64.4769427692378,8.360007,"scaffold_49144_617",11.820008,20.180015,"scaffold_72495_1231",0.00811,0.99828,0.006817923774193,0.5,15.8550135,"BD",-0.787317847070079,0.197522432378037,1.47174918680963,1.39500443896585,0.0189764215433999
"scanone","2014","berry_length",11,15.290013,NA,NA,"bin_11@15.29cM_scaffold_24233_376",8.80095713424857,29.5236735283753,1.36528184313534e-07,64.4769427692378,8.360007,"scaffold_49144_617",11.820008,20.180015,"scaffold_72495_1231",0.00811,0.99828,0.006817923774193,0.5,15.8550135,"AC",0.646058965817662,0.163098780635881,1.47174918680963,1.39500443896585,0.0189764215433999
"scanone","2014","berry_length",11,15.290013,NA,NA,"bin_11@15.29cM_scaffold_24233_376",8.80095713424857,29.5236735283753,1.36528184313534e-07,64.4769427692378,8.360007,"scaffold_49144_617",11.820008,20.180015,"scaffold_72495_1231",0.00811,0.99828,0.006817923774193,0.5,15.8550135,"BC",-0.0993038383588528,0.197522432378037,1.47174918680963,1.39500443896585,0.0189764215433999
"scanone","2014","berry_length",7,14.310007,NA,NA,"bin_7@14.31cM_scaffold_20071_618",5.6790673568937,16.961886295099,5.29031663425439e-05,64.4769427692378,11.040003,"scaffold_23393_1217",10.020014,21.060017,"scaffold_16570_4501",0.00811,0.99828,0.006817923774193,0.5,14.310007,"BD",0.112999034039482,0.20633723693742,1.0497355361207,-1.76271677822415,-0.239976445801787
