"method","model","trait","chr","position","chr2","position2","nearest.marker","qtl.lod","marker.variance","qtl.pvalue","model.variance","interval.left","interval.marker.left","interval","interval.right","interval.marker.right","GLRpvalue","GxYLRpvalue","GZRpvalue","GxYZRpvalue","position.consensus"
"scanone","2014","berry_width",4,32.320028,NA,NA,"bin_4@32.32cM_SCF28100",4.48331520803624,14.4539775905514,0.000503837840939658,59.9516092200658,0,"scaffold_47329_1182",33.860031,33.860031,"scaffold_26143_262",0.36913,NA,0.174349825327463,NA,32.1342819361702
"scanone","all-years","berry_width",4,46.740044,NA,NA,"bin_4@46.74cM_scaffold_83153_778",3.55687190311665,10.9003480368235,0.00283244496665325,60.6420386924845,0,"scaffold_47329_1182",84.570063,84.570063,"scaffold_893_13996",0.08533,NA,0.0655886241563338,NA,48.3475392142857
"scanone","2014","berry_width",9,77.140049,NA,NA,"bin_9@77.14cM_scaffold_65391_498",7.08856083708561,25.1420475169031,3.62542765208751e-06,59.9516092200658,64.230041,"scaffold_37146_830",19.990012,84.220053,"scaffold_30128_1137",0.36913,NA,0.174349825327463,NA,78.9430342962963
"scanone","all-years","berry_width",9,65.720042,NA,NA,"bin_9@65.72cM_scaffold_5384_8241",5.24236261077721,17.0734654358851,0.00012080688639271,60.6420386924845,56.290032,"scaffold_22252_4623",20.850017,77.140049,"scaffold_4202_3588",0.08533,NA,0.0655886241563338,NA,65.2193623255814
"scanone","2014","Brix",3,17.200011,NA,NA,"bin_3@17.2cM_SCF98686",7.415507562851,20.3256182375076,4.06739495284469e-06,69.4253249465996,4.56,"scaffold_48644_1138",15.000014,19.560014,"SCF57479",0.44168,NA,0.24259302374507,NA,17.0789887051282
"scanone","all-years","Brix",3,39.510036,NA,NA,"bin_3@39.51cM_scaffold_10536_5015",3.58572016468595,15.7377493247681,0.00189744402706027,43.6909091038772,25.500019,"scaffold_103107_262",21.500023,47.000042,"scaffold_8068_4160",3e-05,NA,0.00649979513670781,NA,40.5585541111111
"scanone","2014","Brix",4,58.69005,NA,NA,"bin_4@58.69cM_scaffold_61487_1055",4.08008246702824,9.89738926131628,0.00159262699577578,69.4253249465996,27.340024,"scaffold_23760_3475",51.600033,78.940057,"scaffold_56_5956",0.44168,NA,0.24259302374507,NA,57.6351807631579
"scanone","2011","Brix",9,87.340059,NA,NA,"bin_9@87.34cM_scaffold_74053_1006",4.23755105883266,25.2681147041346,0.000348360602931086,25.2681147041346,75.260048,"scaffold_17741_2859",14.600016,89.860064,"scaffold_4231_7194",0.00032,NA,0.00499086825405499,NA,86.5404655
"scanone","2014","Brix",10,45.250051,NA,NA,"bin_10@45.25cM_scaffold_215093_133",3.43878090099815,8.1521618236153,0.00490701515740244,69.4253249465996,39.030042,"scaffold_21027_3942",31.770031,70.800073,"scaffold_7286_3907",0.44168,NA,0.24259302374507,NA,44.3457994393939
"scanone","2014","Brix",11,39.200038,NA,NA,"bin_11@39.2cM_scaffold_75872_1296",8.62666644256827,24.7443199035339,4.5274140225704e-07,69.4253249465996,32.730024,"scaffold_6680_3258",14.890018,47.620042,"scaffold_33043_2724",0.44168,NA,0.24259302374507,NA,40.5585541111111
"scanone","all-years","Brix",11,39.890039,NA,NA,"bin_11@39.89cM_SCF21596",4.97479770664203,22.9556309307933,0.000122609548032671,43.6909091038772,21.880016,"scaffold_71024_1614",25.740026,47.620042,"scaffold_33043_2724",3e-05,NA,0.00649979513670781,NA,40.5585541111111
"scanone","2012","calyx_diam",2,57.45006,NA,NA,"bin_2@57.45cM_SCF125667",8.00916445169137,21.2585215105393,6.23462313331657e-07,71.0422321202685,54.150055,"SCF18709",4.63001,58.780065,"scaffold_6617_6623",0.6007,NA,0.278965351362396,NA,57.6351807631579
"scanone","all-years","calyx_diam",2,57.45006,NA,NA,"bin_2@57.45cM_SCF125667",5.38462953609137,20.3769404170593,5.4253752067468e-05,54.5044658127807,56.670059,"scaffold_26229_3473",6.130013,62.800072,"scaffold_43613_1759",0.02859,NA,0.0739670656004793,NA,57.6351807631579
"scanone","2012","calyx_diam",4,28.700025,NA,NA,"bin_4@28.7cM_scaffold_3474_6975",8.25745698997479,22.1228728264825,3.87397436019121e-07,71.0422321202685,18.390015,"scaffold_14223_3778",15.470016,33.860031,"scaffold_26143_262",0.6007,NA,0.278965351362396,NA,28.3744702444444
"scanone","2014","calyx_diam",4,56.900049,NA,NA,"bin_4@56.9cM_scaffold_7894_1547",6.5411180369937,28.0373450317048,5.36970568387751e-06,50.6106009000974,32.320028,"X305731_K63",46.620029,78.940057,"scaffold_56_5956",0.02647,NA,0.0518497663921318,NA,57.6351807631579
"scanone","all-years","calyx_diam",4,29.330026,NA,NA,"bin_4@29.33cM_scaffold_90402_452",7.26606841336821,29.4708101246489,1.25072952950056e-06,54.5044658127807,18.390015,"scaffold_14223_3778",25.470026,43.860041,"scaffold_65387_812",0.02859,NA,0.0739670656004793,NA,28.3744702444444
"scanone","2012","calyx_diam",12,60.580037,NA,NA,"bin_12@60.58cM_scaffold_169260_67",6.90161574094082,17.5776333633349,5.17910189246074e-06,71.0422321202685,43.190021,"scaffold_50614_1946",19.87002,63.060041,"scaffold_147305_234",0.6007,NA,0.278965351362396,NA,61.8062707111111
"scanone","2014","calyx_diam",12,75.77005,NA,NA,"bin_12@75.77cM_scaffold_67779_294",3.84253632815797,14.9291618855648,0.00114745153787554,50.6106009000974,46.300025,"scf37h",29.470025,75.77005,"scaffold_67779_294 ",0.02647,NA,0.0518497663921318,NA,74.1230958484849
"scanone","all-years","calyx_lobe_form",4,62.260051,NA,NA,"bin_4@62.26cM_scaffold_12816_2498",3.80864643241286,23.0322020226601,0.00084619067547298,23.0322020226601,27.340024,"scaffold_23760_3475",51.600033,78.940057,"scaffold_56_5956",0.03328,NA,0.0245879491169094,NA,61.8062707111111
"scanone","2014","calyx_lobe_form",5,9.77,NA,NA,"bin_5@9.77cM_ct144370",2.51597758442372,8.30028180493556,0.0150305645570317,56.0334634570753,9.77,"scaffold_4784_2612",37.950022,47.720022,"scaffold_59748_765",0.41233,NA,0.131638645148512,NA,9.23871633870968
"scanone","2014","calyx_lobe_form",10,34.830033,NA,NA,"bin_10@34.83cM_scaffold_140834_192",7.91786120694239,31.7998056932167,3.36219026397799e-07,56.0334634570753,21.010018,"scaffold_73494_747",20.580025,41.590043,"scaffold_188333_62",0.41233,NA,0.131638645148512,NA,36.4144662924528
"scanone","2012","calyx_lobe_size",1,29.700028,NA,NA,"bin_1@29.7cM_scaffold_64996_1622",8.03226873505289,16.022968914837,1.33141320790564e-06,78.2555898513565,18.410016,"SCF3551",17.550022,35.960038,"scaffold_2850_11183",0.00463,NA,0.0173127771340618,NA,28.3744702444444
"scanone","2014","calyx_lobe_size",1,9.430005,NA,NA,"bin_1@9.43cM_scaffold_9160_2298",6.02257791201784,19.2995569281719,2.75825680813302e-05,62.3635735209059,7.510004,"scaffold_119801_313",6.600005,14.110009,"scaffold_324_4853",0.14249,NA,0.11243094424678,NA,9.23871633870968
"scanone","all-years","calyx_lobe_size",1,30.560031,NA,NA,"bin_1@30.56cM_scaffold_22095_4371",3.8530370918839,16.0072348733808,0.00112405051812736,47.2082818851468,2.110003,"scaffold_7138_265",33.850035,35.960038,"scaffold_2850_11183",8e-05,NA,0.00951470454236767,NA,28.3744702444444
"scanone","2011","calyx_lobe_size",3,45.510041,NA,NA,"bin_3@45.51cM_scaffold_12440_4793",4.87816172373959,28.4872906540364,9.18400013751874e-05,28.4872906540364,20.750015,"scaffold_120368_107",32.190028,52.940043,"scaffold_35616_2275",0.23847,NA,0.0727612622368404,NA,44.3457994393939
"scanone","2012","calyx_lobe_size",3,35.34003,NA,NA,"bin_3@35.34cM_scaffold_89673_809",5.72527921835993,10.4849355273839,8.53367045030584e-05,78.2555898513565,30.260024,"scaffold_90420_584",8.690011,38.950035,"scaffold_14492_5182",0.00463,NA,0.0173127771340618,NA,36.4144662924528
"scanone","all-years","calyx_lobe_size",3,34.750028,NA,NA,"bin_3@34.75cM_scaffold_113156_448",4.78009134241764,20.5337915324992,0.000180439815110511,47.2082818851468,25.500019,"scaffold_103107_262",35.460028,60.960047,"scaffold_72821_1430",8e-05,NA,0.00951470454236767,NA,36.4144662924528
"scanone","2012","calyx_lobe_size",4,68.890054,NA,NA,"bin_4@68.89cM_scaffold_70138_1273",9.3984366196797,19.7412474034508,1.11245516798419e-07,78.2555898513565,63.820053,"scaffold_14096_210",15.120004,78.940057,"scaffold_56_5956",0.00463,NA,0.0173127771340618,NA,69.248268880597
"scanone","2012","calyx_lobe_size",7,86.810079,NA,NA,"bin_7@86.81cM_scaffold_54986_588",4.24287691103661,7.36280616182368,0.0011948938962556,78.2555898513565,84.070073,"scaffold_18002_4080",12.960014,97.030087,"scaffold_80771_1004",0.00463,NA,0.0173127771340618,NA,86.5404655
"scanone","2014","calyx_lobe_size",8,23.90002,NA,NA,"bin_8@23.9cM_scaffold_55266_271",5.43043198635697,17.0287593105295,8.46831132057524e-05,62.3635735209059,13.890014,"scaffold_32595_3575",51.520052,65.410066,"scaffold_108_8874",0.14249,NA,0.11243094424678,NA,24.74282036
"scanone","2014","calyx_lobe_size",12,62.070039,NA,NA,"bin_12@62.07cM_scaffold_91065_486",5.0019094980952,15.4421311116795,0.000190117880127572,62.3635735209059,48.760027,"scaffold_24404_4173",23.320019,72.080046,"scaffold_31995_3479",0.14249,NA,0.11243094424678,NA,61.8062707111111
"scanone","2012","chimera_eccentricity",1,67.820065,NA,NA,"bin_1@67.82cM_scaffold_1308_10338",2.91336979089924,13.6505960876932,0.00700723521047819,38.4289416945756,58.280056,"scaffold_87722_519",30.630022,88.910078,"scaffold_83550_1274",0.70158,NA,0.355773504578969,NA,69.248268880597
"scanone","2011","chimera_eccentricity",2,54.750057,NA,NA,"bin_2@54.75cM_SCF3595",9.5439331959865,13.2850859011114,2.22299853191998e-07,85.669541834548,54.150055,"SCF18709",5.23001199999999,59.380067,"scaffold_6814_6237",0.60195,NA,0.29140975392171,NA,53.9651276721311
"scanone","2014","chimera_eccentricity",3,19.560014,NA,NA,"bin_3@19.56cM_SCF57479",3.14376292619053,13.3864281379792,0.00448694365535907,44.5019636215815,4.56,"scaffold_48644_1138",49.670044,54.230044,"scaffold_52119_1893",0.90265,NA,0.445864304823132,NA,21.3113132037037
"scanone","2011","chimera_eccentricity",4,58.69005,NA,NA,"bin_4@58.69cM_scaffold_61487_1055",10.0968839280049,14.3548550213795,8.58967909023178e-08,85.669541834548,50.140048,"scaffold_6529_1808",18.750006,68.890054,"scaffold_4386_6805",0.60195,NA,0.29140975392171,NA,57.6351807631579
"scanone","2012","chimera_eccentricity",4,17.250014,NA,NA,"bin_4@17.25cM_scaffold_47054_2298",3.469711249724,16.5827397938898,0.00237990362379792,38.4289416945756,0,"scaffold_47329_1182",46.450043,46.450043,"scaffold_22849_2855",0.70158,NA,0.355773504578969,NA,17.0789887051282
"scanone","2014","chimera_eccentricity",4,10.230009,NA,NA,"bin_4@10.23cM_scaffold_14113_5197",3.32701262076122,14.2595469965353,0.00314285708057693,44.5019636215815,0,"scaffold_47329_1182",25.550019,25.550019,"scaffold_97922_630",0.90265,NA,0.445864304823132,NA,9.23871633870968
"scanone","all-years","chimera_eccentricity",4,18.390015,NA,NA,"bin_4@18.39cM_scaffold_405_8462",3.8343442289591,17.6740350632027,0.00116604304846835,41.387728792321,0,"scaffold_47329_1182",68.890054,68.890054,"scaffold_4386_6805",0.01476,NA,0.0417191722874534,NA,17.0789887051282
"scanone","2011","chimera_eccentricity",5,46.680019,NA,NA,"bin_5@46.68cM_scaffold_431_10615",8.90870891942276,12.1052948192772,6.6155569333759e-07,85.669541834548,44.740017,"scaffold_23139_3388",3.570006,48.310023,"scaffold_44221_1872",0.60195,NA,0.29140975392171,NA,48.3475392142857
"scanone","2011","chimera_eccentricity",11,14.620012,NA,NA,"bin_11@14.62cM_scaffold_57381_750",8.00437022476329,10.5121105781987,3.11296521116056e-06,85.669541834548,5.090002,"scaffold_138284_80",15.090013,20.180015,"scaffold_72495_1231",0.60195,NA,0.29140975392171,NA,13.1882150512821
"scanone","all-years","chimera_eccentricity",11,38.700037,NA,NA,"bin_11@38.7cM_scaffold_18605_4899",3.51206901340635,16.0027783006386,0.00219106852555417,41.387728792321,16.420014,"scaffold_13093_5532",61.600049,78.020063,"scaffold_534_11398",0.01476,NA,0.0417191722874534,NA,40.5585541111111
"scanone","2011","chimera_eccentricity",12,50.47003,NA,NA,"bin_12@50.47cM_scaffold_10505_3485",11.187664772318,16.5881701224579,1.31145132531429e-08,85.669541834548,44.600024,"scaffold_15718_3616",12.630011,57.230035,"scaffold_5160_1395",0.60195,NA,0.29140975392171,NA,51.0423463076923
"scanone","2012","chimera_LvW",3,22.980017,NA,NA,"bin_3@22.98cM_scaffold_6379_4467",3.4401363662792,15.9110099067788,0.00252123172732399,40.3521732712683,4.56,"scaffold_48644_1138",30.190028,34.750028,"scaffold_113156_448",0.63259,NA,0.323933329243222,NA,21.3113132037037
"scanone","2014","chimera_LvW",3,26.570021,NA,NA,"bin_3@26.57cM_scaffold_3812_6378",4.09970460780946,12.0500333287085,0.00103250849201431,62.9797582237308,21.490016,"scaffold_19700_1833",17.460019,38.950035,"scaffold_14492_5182",0.01059,NA,0.028109064133792,NA,28.3744702444444
"scanone","2012","chimera_LvW",4,7.160008,NA,NA,"bin_4@7.16cM_scaffold_8435_1079",3.80123627477604,17.8098317574191,0.00124427611556555,40.3521732712683,0,"scaffold_47329_1182",68.890054,68.890054,"scaffold_4386_6805",0.63259,NA,0.323933329243222,NA,9.23871633870968
"scanone","2014","chimera_LvW",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",7.28226096404883,24.0486691505654,2.50455520256487e-06,62.9797582237308,18.390015,"scaffold_14223_3778",15.470016,33.860031,"scaffold_26143_262",0.01059,NA,0.028109064133792,NA,17.0789887051282
"scanone","all-years","chimera_LvW",4,18.450016,NA,NA,"bin_4@18.45cM_5ms2b12",4.69105616282969,27.5616627845437,0.000135675856018258,27.5616627845437,4.610007,"scaffold_2053_2139",59.210046,63.820053,"scaffold_14096_210",0.00669,NA,0.0304718997935025,NA,17.0789887051282
"scanone","2014","chimera_LvW",7,49.58004,NA,NA,"bin_7@49.58cM_scaffold_11351_6036",7.27447671118387,24.0160034622234,2.54207525385297e-06,62.9797582237308,46.010038,"scaffold_101118_92",11.540017,57.550055,"scaffold_31844_2770",0.01059,NA,0.028109064133792,NA,48.3475392142857
"scanone","2014","chimera_solidity",7,55.920053,NA,NA,"bin_7@55.92cM_scaffold_15249_4727",4.92236453013588,28.7042330241936,8.37443610957056e-05,28.7042330241936,47.540039,"scaffold_16392_3223",34.140031,81.68007,"scaffold_16126_2401",0.29897,NA,0.106940285370433,NA,57.6351807631579
"scanone","all-years","chimera_solidity",7,49.58004,NA,NA,"bin_7@49.58cM_scaffold_11351_6036",6.84372989868651,20.84765856787,5.78347745294749e-06,65.2902393860732,47.540039,"scaffold_16392_3223",15.340019,62.880058,"scaffold_20234_3741",0.41762,NA,0.220691546613519,NA,48.3475392142857
"scanone","2011","chimera_solidity",9,56.290032,NA,NA,"bin_9@56.29cM_scaffold_22252_4623",4.20445087907233,13.6969952900495,0.000849082166578086,59.1227233642953,38.060023,"scf6i",49.740037,87.80006,"scaffold_25489_77",0.07922,NA,0.0450704406572607,NA,57.6351807631579
"scanone","2011","chimera_solidity",11,37.200031,NA,NA,"bin_11@37.2cM_scaffold_95332_586",5.22851433428113,17.6767827530066,0.000124006383693476,59.1227233642953,1.19,"SCF72209",43.450041,44.640041,"scaffold_109972_115",0.07922,NA,0.0450704406572607,NA,36.4144662924528
"scanone","all-years","chimera_solidity",11,8.300006,NA,NA,"bin_11@8.3cM_SCF41361",5.54329940261217,16.0972031798364,6.84059035161999e-05,65.2902393860732,5.090002,"scaffold_138284_80",15.090013,20.180015,"scaffold_72495_1231",0.41762,NA,0.220691546613519,NA,9.23871633870968
"scanone","2011","chimera_solidity",12,42.600018,NA,NA,"bin_12@42.6cM_scaffold_2038_8084",3.89326528061231,12.5421015180741,0.00151694219432719,59.1227233642953,33.280014,"SCF59739",41.650035,74.930049,"scaffold_34492_1275",0.07922,NA,0.0450704406572607,NA,40.5585541111111
